Step,Loss
70894,0.9634
70904,0.9688
70914,1.0037
70924,0.9734
70934,0.95
70944,1.0038
70954,1.0109
70964,1.0381
70974,1.0035
70984,1.0288
70994,1.0139
71004,1.0269
71014,1.0459
71024,0.8901
71034,0.9976
71044,0.9952
71054,0.9849
71064,0.992
71074,1.028
71084,0.9444
71094,1.0547
71104,1.0299
71114,0.9806
71124,0.9859
71134,1.0647
71144,1.0359
71154,1.017
71164,1.0306
71174,0.9571
71184,1.0506
71194,0.9853
71204,1.0022
71214,1.0347
71224,1.0171
71234,1.0747
71244,0.9735
71254,0.9916
71264,1.0063
71274,0.9581
71284,0.9689
71294,0.9882
71304,0.9743
71314,1.0216
71324,1.013
71334,1.0179
71344,1.0329
71354,0.9991
71364,0.9812
71374,1.0027
71384,0.982
71394,1.0529
71404,1.0283
71414,0.949
71424,1.0629
71434,0.9929
71444,0.99
71454,1.0126
71464,1.0209
71474,1.0145
71484,0.9707
71494,0.9931
71504,1.0713
71514,1.0261
71524,1.0111
71534,1.0052
71544,1.0768
71554,1.029
71564,0.9829
71574,1.054
71584,1.0301
71594,1.0424
71604,1.0293
71614,0.9823
71624,0.9844
71634,1.0863
71644,1.0039
71654,0.9987
71664,0.9738
71674,0.9426
71684,0.9739
71694,1.0932
71704,1.0197
71714,1.0174
71724,1.0087
71734,1.0248
71744,0.9892
71754,1.0056
71764,1.0096
71774,0.9834
71784,0.9871
71794,1.0417
71804,1.0404
71814,1.0498
71824,0.9819
71834,1.0053
71844,1.021
71854,0.9838
71864,0.9908
71874,1.0881
71884,1.0159
71894,1.0897
71904,0.9748
71914,1.0428
71924,1.0055
71934,1.0514
71944,1.0375
71954,0.9761
71964,1.0463
71974,0.913
71984,0.9686
71994,0.9981
72004,0.9696
72014,0.9877
72024,0.9939
72034,1.0189
72044,0.9979
72054,1.0885
72064,0.9248
72074,1.0054
72084,1.0676
72094,0.9864
72104,0.9875
72114,0.9938
72124,0.9949
72134,0.9897
72144,0.9351
72154,1.0291
72164,1.0321
72174,0.9497
72184,0.9679
72194,0.9743
72204,1.0227
72214,0.9883
72224,1.0119
72234,1.0299
72244,0.9787
72254,1.0003
72264,0.9377
72274,0.9544
72284,0.8996
72294,1.0409
72304,1.0479
72314,1.0051
72324,0.9602
72334,1.0245
72344,0.9573
72354,0.9966
72364,1.0519
72374,1.0296
72384,0.9876
72394,0.9803
72404,1.0463
72414,0.9464
72424,1.0468
72434,0.9148
72444,0.9724
72454,1.0898
72464,1.0886
72474,1.0389
72484,0.9565
72494,1.0677
72504,1.0805
72514,1.0708
72524,1.0407
72534,1.0166
72544,0.9781
72554,1.041
72564,0.9793
72574,1.0065
72584,1.0212
72594,1.0554
72604,1.0322
72614,1.0201
72624,1.121
72634,1.078
72644,0.9497
72654,1.0866
72664,0.9773
72674,1.035
72684,1.0121
72694,1.0247
72704,1.0339
72714,1.0483
72724,1.0135
72734,0.9726
72744,1.1365
72754,0.9642
72764,1.0117
72774,1.0109
72784,1.0814
72794,0.9891
72804,1.0326
72814,1.0162
72824,1.0291
72834,0.9975
72844,1.0693
72854,1.0323
72864,0.977
72874,1.0247
72884,0.951
72894,0.9932
72904,0.9881
72914,1.0392
72924,1.0423
72934,1.0205
72944,0.9548
72954,1.0656
72964,0.9906
72974,1.024
72984,1.0168
72994,1.0543
73004,0.9993
73014,1.0578
73024,0.9607
73034,0.9465
73044,1.0262
73054,0.9989
73064,1.0006
73074,0.9723
73084,0.967
73094,1.0169
73104,1.0289
73114,1.0746
73124,0.9672
73134,0.9899
73144,1.0462
73154,1.0299
73164,0.977
73174,0.986
73184,1.0291
73194,1.0082
73204,1.1208
73214,1.009
73224,1.0208
73234,1.0092
73244,0.931
73254,0.9829
73264,0.9459
73274,0.9948
73284,0.9282
73294,1.0015
73304,1.0027
73314,1.0177
73324,1.0094
73334,1.0123
73344,1.0424
73354,0.9355
73364,1.0066
73374,1.031
73384,0.9811
73394,0.989
73404,1.093
73414,0.9797
73424,1.0733
73434,1.073
73444,1.0313
73454,1.0296
73464,0.9533
73474,1.0948
73484,1.0751
73494,0.9793
73504,0.9937
73514,1.0563
73524,0.9718
73534,1.0326
73544,0.9838
73554,1.0623
73564,0.9905
73574,0.9596
73584,0.9932
73594,0.9664
73604,0.9605
73614,1.0183
73624,0.9666
73634,0.9968
73644,0.9902
73654,1.0393
73664,1.0257
73674,1.0939
73684,1.0529
73694,0.995
73704,1.0073
73714,0.9476
73724,0.9841
73734,1.0866
73744,1.0287
73754,1.0923
73764,1.0698
73774,1.0096
73784,1.0215
73794,1.0474
73804,1.0215
73814,1.0585
73824,1.0199
73827,0.9973
73837,0.9993
73847,0.9952
73857,1.0237
73867,0.967
73877,0.9708
73887,1.0594
73897,0.9985
73907,0.979
73917,0.9287
73927,0.9007
73937,1.0008
73947,0.9895
73957,0.9814
73967,0.9944
73977,1.0412
73987,0.9448
73997,0.9766
74007,1.0273
74017,0.9137
74027,1.0736
74037,1.1105
74047,1.0276
74057,1.0065
74067,0.9719
74077,1.0043
74087,1.0186
74097,0.9951
74107,0.9531
74117,0.9913
74127,1.024
74137,1.055
74147,0.9612
74157,0.9768
74167,0.9486
74177,0.9203
74187,0.9449
74197,1.0062
74207,0.955
74217,0.9946
74227,1.012
74237,1.098
74247,1.023
74257,0.973
74267,1.0351
74277,0.9414
74287,1.016
74297,0.956
74307,1.0122
74317,0.9629
74327,1.0858
74337,0.9533
74347,0.9582
74357,0.9452
74367,1.0005
74377,1.0242
74387,1.0231
74397,0.9917
74407,0.9973
74417,1.0384
74427,0.9868
74437,1.0308
74447,0.9813
74457,1.0401
74467,1.0037
74477,1.024
74487,0.9778
74497,0.9569
74507,0.9819
74517,0.9076
74527,0.9193
74537,0.9887
74547,0.9602
74557,1.0176
74567,0.9949
74577,0.9934
74587,0.9602
74597,1.0081
74607,0.9791
74617,0.9914
74627,1.0289
74637,0.96
74647,0.9977
74657,0.9889
74667,0.9338
74677,0.9938
74687,0.9334
74697,0.9534
74707,0.9891
74717,0.9926
74727,1.0008
74737,0.9321
74747,1.0615
74757,1.0227
74767,0.9748
74777,0.9531
74787,0.9802
74797,1.0958
74807,0.9626
74817,0.9755
74827,0.9989
74837,0.9761
74847,0.9518
74857,1.0319
74867,0.9656
74877,0.9794
74887,1.0756
74897,1.0433
74907,0.9836
74917,0.9556
74927,0.9637
74937,0.9762
74947,0.9512
74957,1.0341
74967,0.9426
74977,0.9422
74987,0.9211
74997,1.0584
75007,0.9871
75017,0.9922
75027,0.9603
75037,0.9957
75047,0.9716
75057,1.0017
75067,1.0166
75077,0.9895
75087,1.0475
75097,0.9925
75107,1.0474
75117,1.0426
75127,0.9997
75137,1.0437
75147,1.0291
75157,0.9819
75167,0.9893
75177,0.9719
75187,1.0023
75197,1
75207,1.0162
75217,0.9535
75227,0.9951
75237,1.0197
75247,1.0459
75257,1.0154
75267,0.9631
75277,1.0525
75287,1.034
75297,0.9871
75307,0.9491
75317,0.9724
75327,1.0748
75337,1.0263
75347,1.0214
75357,1.0046
75367,0.9755
75377,0.9543
75387,0.9662
75397,0.9714
75407,0.9828
75417,0.8956
75427,0.9257
75437,0.9914
75447,0.9948
75457,0.9752
75467,1.0193
75477,0.9829
75487,0.9834
75497,1.0069
75507,1.0014
75517,1.0025
75527,1.0388
75537,0.9832
75547,0.9767
75557,1.0077
75567,1.0223
75577,1.0123
75587,1.0464
75597,1.0006
75607,0.9466
75617,0.9922
75627,0.9375
75637,0.9999
75647,1.05
75657,1.0118
75667,0.9221
75677,0.9827
75687,1.0138
75697,1.0272
75707,0.9196
75717,0.9581
75727,0.9755
75737,1.0209
75747,1.0236
75757,0.9577
75767,0.9851
75777,1.0009
75787,0.9806
75797,1.0154
75807,1.0214
75817,0.9666
75827,1.0727
75837,0.9211
75847,0.9415
75857,0.9722
75867,0.9727
75877,0.9949
75887,0.9892
75897,0.9842
75907,0.9617
75917,1.0129
75927,1.076
75937,0.9105
75947,0.9777
75957,0.9864
75967,0.9783
75977,0.9786
75987,1.0087
75997,1.0511
76007,1.0026
76017,1.0346
76027,0.9931
76037,1.0039
76047,0.9886
76057,0.9592
76067,0.9462
76077,0.9602
76087,0.9578
76097,1.0206
76107,1.0309
76117,0.9973
76127,0.9915
76137,1.0153
76147,1.0303
76157,0.9018
76167,1.075
76177,0.9822
76187,1.0545
76197,1.016
76207,1.0168
76217,0.9976
76227,0.9509
76237,0.9976
76247,0.9478
76257,0.9881
76267,1.0297
76277,0.9894
76287,1.0233
76297,1.0412
76307,0.9816
76317,1.0299
76327,0.9951
76337,0.9553
76347,1.006
76357,0.9659
76367,0.9919
76377,1.0043
76387,1.0038
76397,1.0001
76407,1.0173
76417,1.0376
76427,1.0205
76437,0.9933
76447,1.0448
76457,1.0244
76467,1.0348
76477,0.9968
76487,1.0076
76497,0.986
76507,1.0618
76517,0.9089
76527,0.9392
76537,1.043
76547,1.0092
76557,1.0711
76567,1.0119
76577,0.9816
76587,0.9917
76597,0.989
76607,1.0606
76617,1.0155
76627,0.9914
76637,0.9412
76647,1.0348
76657,0.9701
76667,0.9587
76677,0.9689
76687,0.9958
76697,1.0344
76707,1.0417
76717,1.0955
76727,0.9417
76737,0.9712
76747,0.9275
76757,0.9676
76767,0.9925
76777,1.0352
76787,1.0588
76797,1.0359
76807,0.9493
76817,0.9929
76827,1.0254
76837,0.8749
76847,1.0443
76857,0.9828
76867,0.9692
76877,0.9771
76887,0.9834
76897,1.0033
76907,0.9454
76917,0.9709
76927,0.9841
76937,0.9961
76947,1.0225
76957,1.0683
76967,0.948
76977,1.0702
76987,0.9966
76997,0.9436
77007,0.951
77017,1.0089
77027,0.9367
77037,1.0449
77047,0.973
77057,0.9241
77067,0.982
77077,0.9929
77087,0.9315
77097,1.0133
77107,0.9191
77117,0.9627
77127,0.9702
77137,1.0026
77147,0.9916
77157,0.9653
77167,0.9683
77177,1.0045
77187,0.9918
77197,0.9988
77207,0.9572
77217,1.0209
77227,1.0181
77237,1.026
77247,0.9871
77257,1.026
77267,1.025
77277,1.0925
77287,1.0017
77297,1.0076
77307,0.9868
77317,0.9638
77327,0.9941
77337,0.9974
77347,0.9326
77357,0.9407
77367,1.0294
77377,1.0146
77387,0.9412
77397,1.054
77407,0.97
77417,0.9652
77427,0.9897
77437,1.0048
77447,0.9669
77457,1.0398
77467,0.9492
77477,0.9721
77487,0.9272
77497,0.9723
77507,1.0789
77517,1.0418
77527,1.0566
77537,1.0177
77547,0.9462
77557,1.0142
77567,0.9777
77577,0.9725
77587,0.9377
77597,1.0062
77607,1.0365
77617,1.0526
77627,1.027
77637,1.0091
77647,0.9586
77657,0.9739
77667,0.9476
77677,1.037
77687,0.9653
77697,0.9664
77707,1.0126
77717,0.9767
77727,0.9896
77737,1.1094
77747,0.9133
77757,1.0119
77767,0.9998
77777,0.9597
77787,0.9471
77797,1.072
77807,0.9912
77817,0.9106
77827,1.0427
77837,1.0087
77847,0.9227
77857,0.9577
77867,1.0095
77877,0.9965
77887,0.9426
77897,0.9886
77907,0.9843
77917,1.0522
77927,0.9857
77937,0.9792
77947,0.9829
77957,0.9907
77967,0.9875
77977,1.0142
77987,1.0703
77997,0.973
78007,0.9457
78017,1.0222
78027,1.015
78037,1.0483
78047,0.9739
78057,0.9983
78067,0.9544
78077,0.898
78087,1.0022
78097,0.9746
78107,0.9687
78117,0.9973
78127,1.0363
78137,1.0236
78147,1.0276
78157,1.0126
78167,0.9501
78177,0.9368
78187,0.9979
78197,1.0508
78207,1.0279
78217,0.9646
78227,0.932
78237,1.0596
78247,1.0071
78257,0.9918
78267,1.0424
78277,0.9812
78287,1.0215
78297,1.0204
78307,1.0767
78317,1.0762
78327,0.9628
78337,0.9675
78347,0.9115
78357,0.969
78367,1.0178
78377,0.9896
78387,0.9585
78397,0.9292
78407,0.9338
78417,1.057
78427,0.9684
78437,1.0399
78447,0.9916
78457,1.04
78467,0.9215
78477,0.9958
78487,1.0095
78497,0.9393
78507,1.0321
78517,0.9761
78527,1.0154
78537,1.0824
78547,0.9997
78557,0.9923
78567,1.0012
78577,0.9561
78587,0.9577
78597,1.0193
78607,0.9975
78617,1.0222
78627,1.1181
78637,1.0088
78647,1.0258
78657,1.015
78667,0.9684
78677,1.0167
78687,0.948
78697,0.9422
78707,0.9979
78717,0.9934
78727,1.0101
78737,0.9847
78747,1.0415
78757,1.0478
78767,1.0086
78777,1.0308
78787,0.9297
78797,0.9931
78807,1.0424
78817,1.0587
78827,0.9721
78837,0.9753
78847,1.0309
78857,1.0095
78867,0.9798
78877,1.0616
78887,0.9979
78897,0.9929
78907,1.0243
78917,0.9718
78927,0.9598
78937,1.0272
78947,1.0158
78957,0.9636
78967,1.0056
78977,0.9634
78987,1.0028
78997,1.0415
79007,1.0271
79017,0.9575
79027,1.0293
79037,1.0778
79047,0.9976
79057,0.9716
79067,1.0325
79077,0.9767
79087,0.9912
79097,1.0248
79107,1.0239
79117,1.0427
79127,1.0336
79137,0.956
79147,1.0626
79157,0.9759
79167,0.9326
79177,1.0139
79187,0.9926
79197,0.966
79207,1.0002
79217,1.0301
79227,1.0156
79237,0.9692
79247,1.0608
79257,0.9333
79267,1.0131
79277,0.9906
79287,0.9678
79297,0.9863
79307,0.9996
79317,0.9862
79327,1.0206
79337,0.9139
79347,0.9679
79357,1.0475
79367,1.0539
79377,0.9881
79387,1.0262
79397,0.9089
79407,1.0068
79417,0.9372
79427,0.9699
79437,1.0104
79447,1.0065
79457,1.0255
79467,0.9972
79477,1.0117
79487,1.0479
79497,0.9633
79507,1.0408
79517,0.9491
79527,0.9368
79537,0.9645
79547,0.9629
79557,1.0778
79567,0.9867
79577,0.9991
79587,0.9579
79597,0.9979
79607,1.0187
79617,0.9778
79627,0.9688
79637,1.0307
79647,0.9859
79657,0.9937
79667,0.9772
79677,0.9951
79687,1.0169
79697,0.9908
79707,1.0327
79717,1.0286
79727,1.0089
79737,1.0478
79747,1.0385
79757,1.0055
79767,0.9444
79777,0.9704
79787,0.9686
79797,0.9911
79807,1.059
79817,1.0422
79827,0.96
79837,1.0208
79847,1.0131
79857,1.0612
79867,0.9668
79877,1.0262
79887,0.9751
79897,0.9966
79907,1.0389
79917,0.9533
79927,1.0151
79937,0.9829
79947,1.0006
79957,1.0254
79967,1.0282
79977,1.0029
79987,1.0014
79997,0.9565
80007,1.0141
80017,1.0104
80027,1.0448
80037,1.0439
80047,1.025
80057,0.971
80067,1.0043
80077,1.0598
80087,0.9436
80097,1.0249
80107,1.006
80117,1.0741
80127,0.9463
80137,1.0385
80147,1.0058
80157,0.9331
80167,0.9824
80177,0.9756
80187,0.9998
80197,0.9753
80207,1.0523
80217,1.0016
80227,1.0506
80237,0.9921
80247,1.0521
80257,1.0081
80267,1.0449
80277,0.9774
80287,1.0095
80297,1.0669
80307,0.9695
80317,1.0551
80327,0.9845
80337,1.0303
80347,0.9772
80357,1.0037
80367,1.0253
80377,1.0103
80387,1.0394
80397,1.0215
80407,0.9751
80417,0.9103
80427,0.9635
80437,0.9315
80447,0.9993
80457,0.941
80467,0.9473
80477,0.9851
80487,1.0738
80497,1.0138
80507,1.048
80517,1.0305
80527,0.9654
80537,0.9895
80547,1.0058
80557,1.0246
80567,1.0365
80577,0.9521
80587,0.9533
80597,0.9522
80607,0.9596
80617,0.9451
80627,0.9728
80637,0.981
80647,0.9275
80657,0.9931
80667,0.9684
80677,1.0003
80687,1.0406
80697,1.0648
80707,0.9554
80717,1.0037
80727,0.9896
80737,1.0674
80747,0.8948
80757,1.0421
80767,0.9822
80777,0.9927
80787,0.9784
80797,0.9846
80807,0.9666
80817,0.9821
80827,1.059
80837,1.0456
80847,0.9847
80857,0.9846
80867,0.9724
80877,1.0347
80887,1.0714
80897,0.9934
80907,0.9781
80917,1.0117
80927,0.9975
80937,1.0364
80947,1.0119
80957,0.9645
80967,1.0153
80977,0.9108
80987,0.9292
80997,1.0065
81007,0.9858
81017,1.0063
81027,1.0764
81037,1.0424
81047,1.0058
81057,1.1131
81067,1.0263
81077,1.0065
81087,1.0394
81097,1.0406
81107,1.0027
81117,0.9583
81127,1.0402
81137,1.0016
81147,1.0342
81157,0.9267
81167,0.9755
81177,1.0363
81187,1.0595
81197,1.0281
81207,1.0239
81217,0.9626
81227,0.9859
81237,0.9961
81247,0.9747
81257,0.9612
81267,1.0164
81277,0.9408
81287,1.0124
81297,0.9433
81307,0.9974
81317,0.9841
81327,0.9814
81337,1.0264
81347,1.0181
81357,0.9973
81367,0.9236
81377,0.9667
81387,1.0146
81397,1.0155
81407,1.005
81417,1.0243
81427,1.0372
81437,0.9622
81447,0.9602
81457,0.9934
81467,1.0105
81477,0.9648
81487,1.0508
81497,1.001
81507,1.0537
81517,0.9402
81527,0.9964
81537,1.0134
81547,1.0906
81557,1.0241
81567,1.0093
81577,1.0506
81587,1.0878
81597,1.0063
81607,1.0228
81617,0.9173
81627,1.0208
81637,0.9773
81647,1.0017
81657,0.9765
81667,0.9829
81677,1.0372
81687,1.0243
81697,0.9627
81707,1.0138
81717,0.9979
81727,1.0121
81737,0.988
81747,0.8896
81757,1.0478
81767,0.9943
81777,1.0171
81787,1.045
81797,1.035
81807,1.0242
81817,1.0221
81827,1.0826
81837,1.0149
81847,1.0421
81857,1.0473
81867,0.9543
81877,1.0284
81887,1.0418
81897,1.0069
81907,1.0016
81917,1.0124
81927,1.058
81937,1.0091
81947,1.061
81957,1.0237
81967,1.0119
81977,1.0221
81987,0.9463
81997,1.0407
82007,1.0005
82017,1.0594
82027,0.9629
